date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-12-09,43.91,44.42,43.64,43.58,6920.0,-0.36,-0.82,44.284,45.123,46.558,9239.98,14860.34,24495.28
2016-12-08,44.56,44.85,44.0,43.84,10430.57,-0.77,-1.72,44.342,45.571,46.726,13705.19,17718.48,25921.86
2016-12-07,44.45,44.93,44.77,43.7,8072.1,0.06,0.13,44.692,46.089,46.821,15985.2,23479.65,26476.37
2016-12-06,44.34,44.9,44.71,43.68,10985.25,0.41,0.93,45.09,46.485,46.827,17110.64,28128.49,27147.79
2016-12-05,43.59,44.6,44.3,43.0,9792.0,0.37,0.84,45.348,46.834,46.867,18365.98,29622.78,27576.98
2016-12-02,45.75,45.92,43.93,43.9,29246.02,-1.82,-3.98,45.962,47.17,46.948,20480.7,30848.77,28023.35
2016-12-01,46.3,46.43,45.75,45.36,21830.61,-1.01,-2.16,46.8,47.479,47.024,21731.78,29611.87,27642.48
2016-11-30,46.0,46.96,46.76,45.7,13699.3,0.76,1.65,47.486,47.599,47.008,30974.1,28978.92,27726.21
2016-11-29,47.01,47.65,46.0,45.99,17261.96,-1.37,-2.89,47.88,47.689,46.926,39146.34,29899.14,28055.3
2016-11-28,48.2,48.27,47.37,47.07,20365.62,-0.75,-1.56,48.32,47.869,46.873,40879.59,30629.83,27794.21
2016-11-25,49.28,49.28,48.12,45.54,35501.41,-1.06,-2.15,48.378,47.992,46.775,41216.84,34130.22,27530.14
2016-11-24,48.71,50.95,49.18,48.7,68042.2,0.45,0.92,48.158,47.88,46.574,37491.96,34125.23,26353.74
2016-11-23,48.15,50.5,48.73,48.02,54560.51,0.53,1.1,47.712,47.552,46.367,26983.74,29473.1,23407.34
2016-11-22,47.8,48.47,48.2,47.51,25928.19,0.54,1.13,47.498,47.169,46.205,20651.95,26167.09,21430.68
2016-11-21,46.96,47.8,47.66,46.96,22051.91,0.64,1.36,47.418,46.899,46.036,20380.07,25531.18,20664.07
2016-11-18,46.81,47.57,47.02,46.81,16877.0,0.07,0.15,47.606,46.725,45.9,27043.6,25197.93,19952.37
2016-11-17,47.27,47.82,46.95,46.55,15501.09,-0.71,-1.49,47.602,46.568,45.79,30758.51,25673.09,19782.9
2016-11-16,47.7,48.18,47.66,47.4,22901.54,-0.14,-0.29,47.392,46.417,45.717,31962.46,26473.5,19858.72
2016-11-15,48.6,48.6,47.8,47.66,24568.83,-0.8,-1.65,46.84,46.163,45.564,31682.22,26211.46,20008.83
2016-11-14,46.83,49.5,48.6,46.83,55369.53,1.6,3.4,46.38,45.877,45.42,30682.29,24958.58,19285.21
2016-11-11,45.9,47.6,47.0,45.7,35451.54,1.1,2.4,45.844,45.558,45.237,23352.26,20930.05,17246.55
2016-11-10,45.1,46.08,45.9,45.06,21520.84,1.0,2.23,45.534,45.268,45.096,20587.68,18582.25,16211.54
2016-11-09,45.5,45.62,44.9,44.18,21500.38,-0.6,-1.32,45.442,45.181,45.032,20984.54,17341.59,16283.44
2016-11-08,45.97,45.97,45.5,45.48,19569.14,-0.42,-0.92,45.486,45.241,44.997,20740.69,16694.27,16549.04
2016-11-07,45.6,46.34,45.92,45.21,18719.41,0.47,1.03,45.374,45.173,44.82,19234.88,15796.97,15844.18
2016-11-04,45.3,45.89,45.45,45.15,21628.62,0.01,0.02,45.272,45.075,44.606,18507.84,14706.82,15173.23
2016-11-03,44.8,45.66,45.44,44.6,23505.15,0.32,0.71,45.002,45.012,44.412,16576.82,13892.71,14300.0
2016-11-02,45.24,45.88,45.12,45.1,20281.11,-0.51,-1.12,44.92,45.016,44.22,13698.64,13243.94,13477.66
2016-10-28,45.69,46.35,44.94,44.83,12040.09,-0.47,-1.03,44.996,44.965,44.016,12647.85,13806.2,12945.13
2016-10-27,44.11,45.45,45.41,43.82,15084.24,1.31,2.97,44.972,44.962,43.892,12359.06,13611.84,12678.93
2016-10-26,45.03,45.04,44.1,43.95,11973.52,-0.93,-2.06,44.878,44.916,43.738,10905.8,13563.04,12329.7
2016-10-25,45.66,45.66,45.03,44.88,9114.24,-0.47,-1.03,45.022,44.924,43.659,11208.59,13840.82,12138.77
2016-10-24,44.82,45.75,45.5,44.66,15027.18,0.68,1.52,45.112,44.883,43.529,12789.23,15225.29,12062.96
2016-10-21,45.0,45.17,44.82,44.3,10596.12,-0.12,-0.27,44.934,44.752,43.387,14964.54,16403.81,11890.56
2016-10-20,44.99,45.24,44.94,44.64,7817.92,0.12,0.27,44.952,44.467,43.249,14864.62,15891.38,12052.7
2016-10-19,45.34,45.7,44.82,44.8,13487.48,-0.66,-1.45,44.954,44.136,43.073,16220.29,15639.65,11997.62
2016-10-18,44.78,45.95,45.48,44.77,17017.45,0.87,1.95,44.826,43.811,42.882,16473.06,14707.3,12069.54
2016-10-17,44.62,46.18,44.61,44.52,25903.71,-0.3,-0.67,44.654,43.423,42.753,17661.36,13711.38,11818.57
2016-10-14,44.71,45.19,44.91,44.45,10096.55,-0.04,-0.09,44.57,43.067,42.688,17843.08,12084.06,11124.52
2016-10-13,44.3,44.97,44.95,44.05,14596.25,0.77,1.74,43.982,42.821,42.579,16918.14,11746.01,11274.06
2016-10-12,44.6,44.6,44.18,43.76,14751.33,-0.44,-0.99,43.318,42.559,42.488,15059.01,11096.35,11374.09
2016-10-11,44.32,45.48,44.62,42.0,22958.94,0.43,0.97,42.796,42.393,42.414,12941.55,10436.72,11060.09
2016-10-10,42.0,44.3,44.19,42.0,26812.33,2.22,5.29,42.192,42.174,42.304,9761.4,8900.63,10571.57
2016-09-30,41.64,42.07,41.97,41.6,5471.86,0.34,0.82,41.564,42.022,42.252,6325.05,7377.31,9820.02
2016-09-29,41.79,41.94,41.63,41.55,5300.57,0.06,0.14,41.66,42.03,42.341,6573.88,8214.02,10280.21
2016-09-28,41.6,41.82,41.57,41.4,4164.04,-0.03,-0.07,41.8,42.01,42.479,7133.7,8355.58,10912.35
2016-09-27,40.97,41.78,41.6,40.79,7058.22,0.55,1.34,41.99,41.953,42.603,7931.9,9431.78,11584.88
2016-09-26,42.4,42.47,41.05,40.8,9630.55,-1.4,-3.3,42.156,42.082,42.776,8039.86,9925.77,12752.17
2016-09-23,42.48,42.75,42.45,42.15,6716.03,0.12,0.28,42.48,42.309,43.037,8429.57,10164.97,15282.72
2016-09-22,42.87,42.92,42.33,42.11,8099.66,-0.19,-0.45,42.4,42.336,43.214,9854.15,10802.1,16007.58
2016-09-21,42.39,42.74,42.52,42.31,8155.03,0.09,0.21,42.22,42.417,43.188,9577.47,11651.82,15893.94
2016-09-20,42.62,43.1,42.43,42.0,7598.04,-0.24,-0.56,41.916,42.434,43.162,10931.66,11683.45,15910.92
2016-09-19,42.0,43.28,42.67,41.99,11579.11,0.62,1.47,42.008,42.433,43.181,11811.67,12242.5,15881.4
2016-09-14,41.15,42.77,42.05,40.0,13838.91,0.62,1.5,42.138,42.481,43.181,11900.36,12262.73,15796.34
2016-09-13,41.17,41.5,41.43,41.15,6716.24,0.43,1.05,42.272,42.651,43.244,11750.06,12346.41,15773.49
2016-09-12,42.36,42.36,41.0,41.0,14926.02,-1.89,-4.41,42.614,42.948,43.335,13726.18,13469.12,15938.08
2016-09-09,43.13,43.29,42.89,42.82,11998.09,-0.43,-0.99,42.952,43.253,43.422,12435.24,13737.98,15770.26
2016-09-08,42.66,43.34,43.32,42.66,12022.55,0.6,1.4,42.858,43.47,43.358,12673.33,15578.58,15452.99
2016-09-07,43.14,43.45,42.72,42.71,13087.39,-0.42,-0.97,42.824,43.765,43.261,12625.11,20400.48,15238.3
2016-09-06,42.7,43.18,43.14,41.68,16596.86,0.45,1.05,43.03,44.092,43.235,12942.76,21213.06,14913.83
2016-09-05,42.51,42.89,42.69,42.12,8471.32,0.27,0.64,43.282,43.959,43.192,13212.06,20136.06,14484.22
2016-09-02,43.11,43.29,42.42,42.08,13188.51,-0.73,-1.69,43.554,43.889,43.149,15040.71,20138.39,14498.41
2016-09-01,44.45,44.45,43.15,43.12,11781.45,-0.6,-1.37,44.082,43.929,43.084,18483.84,19520.29,14259.12
2016-08-31,44.07,44.45,43.75,43.26,14675.65,-0.65,-1.46,44.706,43.881,43.003,28175.85,19329.94,14089.56
2016-08-30,44.02,45.34,44.4,44.02,17943.37,0.35,0.8,45.154,43.836,42.883,29483.36,19200.58,13797.13
2016-08-29,44.51,45.06,44.05,43.9,17614.56,-1.01,-2.24,44.636,43.721,42.717,27060.05,18407.04,13356.22
2016-08-26,45.98,46.2,45.06,44.4,30404.15,-1.21,-2.62,44.224,43.591,42.534,25236.08,17802.55,13084.82
2016-08-25,47.11,47.14,46.27,44.98,60241.53,0.28,0.61,43.776,43.246,42.371,20556.74,15327.39,12060.23
2016-08-24,42.31,45.99,45.99,41.85,21213.21,4.18,10.0,43.056,42.757,42.185,10484.03,10076.12,9847.32
2016-08-23,41.8,42.36,41.81,41.61,5826.8,-0.18,-0.43,42.518,42.378,42.028,8917.8,8614.59,9985.83
2016-08-22,43.17,43.2,41.99,41.99,8494.69,-0.83,-1.94,42.806,42.424,42.26,9754.03,8832.38,10175.93
2016-08-19,42.8,43.1,42.82,42.43,7007.49,0.15,0.35,42.958,42.408,42.453,10369.02,8858.44,10222.94
2016-08-18,43.0,43.2,42.67,42.46,9877.94,-0.63,-1.46,42.716,42.238,42.6,10098.04,8997.94,10600.12
2016-08-17,43.25,43.55,43.3,42.56,13382.07,0.05,0.12,42.458,42.124,42.778,9668.2,8849.19,11219.2
2016-08-16,42.93,43.86,43.25,42.8,10007.96,0.5,1.17,42.238,41.93,42.968,8311.39,8393.68,11584.15
2016-08-15,41.65,42.85,42.75,41.65,11569.62,1.14,2.74,42.042,41.713,43.176,7910.72,8305.4,11883.52
2016-08-12,41.1,41.96,41.61,41.09,5652.62,0.23,0.56,41.858,41.477,43.409,7347.86,8367.09,12151.02
2016-08-11,42.2,42.3,41.38,41.31,7728.75,-0.82,-1.94,41.76,41.496,43.768,7897.84,8793.06,12971.71
2016-08-10,42.49,42.66,42.2,42.0,6598.0,-0.07,-0.17,41.79,41.612,44.127,8030.17,9618.53,13330.22
2016-08-09,41.9,42.33,42.27,41.71,8004.61,0.44,1.05,41.622,41.678,44.438,8475.98,11357.06,14121.37
2016-08-08,40.79,41.89,41.83,40.3,8755.3,0.71,1.73,41.384,42.096,44.732,8700.09,11519.48,15338.72
2016-08-05,41.6,41.66,41.12,40.9,8402.56,-0.41,-0.99,41.096,42.497,45.039,9386.32,11587.44,16648.41
2016-08-04,41.47,41.7,41.53,41.01,8390.39,0.17,0.41,41.232,42.962,45.469,9688.28,12202.29,18709.84
2016-08-03,41.08,41.95,41.36,40.83,8827.03,0.28,0.68,41.434,43.431,45.787,11206.89,13589.21,19725.56
2016-08-02,40.44,41.33,41.08,40.15,9125.16,0.69,1.71,41.734,44.005,46.186,14238.13,14774.61,21184.79
2016-08-01,41.9,41.9,40.39,40.02,12186.47,-1.41,-3.37,42.808,44.639,46.516,14338.88,15461.64,22212.71
2016-07-29,42.55,42.6,41.8,41.0,9912.35,-0.74,-1.74,43.898,45.34,49.383,13788.56,15934.95,22515.74
2016-07-28,42.5,43.18,42.54,41.2,15983.46,-0.32,-0.75,44.692,46.04,52.244,14716.3,17150.35,22825.12
2016-07-27,46.44,46.65,42.86,42.0,23983.23,-3.59,-7.73,45.428,46.641,54.983,15971.52,17041.91,22744.75
2016-07-26,45.99,46.7,46.45,45.78,9628.89,0.61,1.33,46.276,47.198,57.793,15311.08,16885.69,22299.05
2016-07-25,45.8,46.19,45.84,45.51,9434.88,0.07,0.15,46.47,47.368,60.47,16584.39,19157.95,23073.88
2016-07-22,46.36,46.6,45.77,45.77,14551.03,-0.45,-0.97,46.782,47.58,63.033,18081.33,21709.38,23452.42
2016-07-21,47.3,47.3,46.22,46.13,22259.59,-0.88,-1.87,47.388,47.976,65.395,19584.41,25217.4,23544.95
2016-07-20,47.29,47.8,47.1,47.1,20681.0,-0.32,-0.68,47.854,48.142,67.859,18112.3,25861.91,23194.37
2016-07-19,47.73,47.73,47.42,46.7,15995.47,0.02,0.04,48.12,48.366,70.366,18460.3,27594.97,23338.46
2016-07-18,48.9,48.9,47.4,47.2,16919.57,-1.4,-2.87,48.266,48.392,72.58,21731.5,28963.78,23502.52
2016-07-15,48.64,49.2,48.8,48.45,22066.42,0.25,0.52,48.378,53.425,74.971,25337.43,29096.54,23602.25
2016-07-14,48.5,49.0,48.55,47.9,14899.03,0.12,0.25,48.564,58.448,77.061,30850.39,28499.89,23011.67
2016-07-13,48.38,49.45,48.43,48.28,22421.02,0.28,0.58,48.43,63.325,79.163,33611.52,28447.59,22938.89
2016-07-12,47.46,48.15,48.15,45.99,32351.47,0.19,0.4,48.612,68.387,81.137,36729.63,27712.4,22347.5
2016-07-11,49.5,50.75,47.96,47.7,34949.21,-1.77,-3.56,48.518,73.572,82.918,36196.06,26989.81,21078.66
2016-07-08,47.98,52.5,49.73,47.57,49631.22,1.85,3.86,58.472,78.486,84.712,32855.64,25195.46,19989.73
2016-07-07,49.0,49.4,47.88,47.41,28704.68,-1.46,-2.96,68.332,82.813,86.876,26149.39,21872.49,18073.42
2016-07-06,47.6,49.87,49.34,46.7,38011.56,1.66,3.48,78.22,87.575,89.235,23283.65,20526.83,17621.18
2016-07-05,48.7,48.99,47.68,47.17,29683.63,-1.04,-2.13,88.162,92.366,91.462,18695.18,19081.96,16273.11
2016-07-04,98.96,99.88,97.73,96.5,18247.12,-1.3,-1.31,98.626,96.767,93.772,17783.56,18041.25,15502.16
2016-07-01,97.4,99.59,99.03,96.5,16099.97,1.71,1.76,98.5,96.517,93.621,17535.29,18107.97,15308.47
2016-06-30,98.45,99.1,97.32,95.75,14375.97,-1.73,-1.75,97.294,95.674,93.194,17595.59,17523.46,15110.67
2016-06-29,99.28,100.65,99.05,97.29,15069.19,-0.95,-0.95,96.93,95.001,92.792,17770.01,17430.19,15039.55
2016-06-28,98.25,100.9,100.0,97.2,25125.54,2.9,2.99,96.57,93.886,92.083,19468.74,16982.6,14575.44
2016-06-27,91.8,97.25,97.1,91.36,17005.76,4.1,4.41,94.908,92.264,91.403,18298.95,15167.52,13931.87
2016-06-24,94.8,96.37,93.0,89.0,16401.49,-2.5,-2.62,94.534,90.938,90.773,18680.66,14783.99,13385.66
2016-06-23,96.6,96.84,95.5,93.99,15248.05,-1.75,-1.8,94.054,90.938,90.323,17451.32,14274.35,12922.16
2016-06-22,91.01,99.9,97.25,91.0,23562.87,5.56,6.06,93.072,90.894,89.808,17090.37,14715.53,12455.97
2016-06-21,95.0,95.1,91.69,91.15,19276.58,-3.54,-3.72,91.202,90.557,89.24,14496.45,13464.26,11706.98
2016-06-20,90.6,96.8,95.23,90.0,18914.3,4.63,5.11,89.62,90.776,88.853,12036.08,12963.06,11045.99
2016-06-17,90.55,92.18,90.6,89.01,10254.8,0.01,0.01,87.342,90.724,88.192,10887.33,12508.96,10444.86
2016-06-16,86.68,91.66,90.59,86.68,13443.3,2.69,3.06,87.822,90.714,87.662,11097.38,12697.88,10265.62
2016-06-15,83.4,88.49,87.9,83.01,10593.29,4.12,4.92,88.716,90.583,87.358,12340.68,12648.9,9935.12
2016-06-14,83.0,84.57,83.78,82.6,6974.72,-0.06,-0.07,89.912,90.279,87.128,12432.07,12168.29,9710.18
2016-06-13,91.0,91.6,83.84,83.84,13170.53,-9.16,-9.85,91.932,90.541,86.989,13890.05,12696.23,9595.91
2016-06-08,94.16,94.46,93.0,92.0,11305.06,-2.06,-2.17,94.106,90.607,86.915,14130.59,11987.34,9220.24
2016-06-07,92.8,95.65,95.06,90.0,19659.8,1.18,1.26,93.606,89.707,86.48,14298.37,11569.97,8961.41
2016-06-06,95.8,96.0,93.88,92.91,11050.25,0.0,0.0,92.45,88.721,86.094,12957.13,10196.42,8162.64
2016-06-03,94.44,94.86,93.88,92.65,14264.59,-0.83,-0.88,90.646,87.923,85.8,11904.5,9949.69,8023.67
2016-06-02,90.4,94.96,94.71,90.0,14373.24,4.21,4.65,89.15,86.929,85.681,11502.42,9128.91,8224.66
2016-06-01,89.0,91.89,90.5,88.3,12143.97,1.22,1.37,87.108,85.66,85.79,9844.08,8380.76,8146.26
2016-05-31,84.54,89.88,89.28,84.54,12953.58,4.42,5.21,85.808,84.61,85.995,8841.58,7833.37,8612.04
2016-05-30,85.1,85.97,84.86,84.0,5787.13,-1.54,-1.78,84.992,84.132,86.257,7435.71,7221.33,8686.57
2016-05-27,84.19,88.0,86.4,84.19,12254.18,1.9,2.25,85.2,83.976,86.602,7994.88,7252.07,8838.94
2016-05-26,84.0,84.68,84.5,81.5,6081.55,0.5,0.59,84.708,83.436,86.872,6755.39,6495.59,8630.95
2016-05-25,85.98,86.9,84.0,83.87,7131.44,-1.2,-1.41,84.212,83.223,87.192,6917.44,6453.15,8744.47
2016-05-24,85.2,85.86,85.2,83.7,5924.23,-0.7,-0.81,83.412,83.253,87.629,6825.17,6352.85,8729.08
2016-05-23,84.2,86.96,85.9,84.0,8583.02,1.96,2.33,83.272,83.467,87.947,7006.95,6128.87,8866.01
2016-05-20,80.8,84.0,83.94,80.56,6056.73,1.92,2.34,82.752,83.677,88.426,6509.26,6097.65,8802.8
2016-05-19,80.0,83.42,82.02,80.0,6891.77,2.02,2.52,82.164,84.433,88.991,6235.79,7320.41,8944.86
2016-05-18,83.4,83.44,80.0,78.38,6670.09,-4.5,-5.33,82.234,85.92,89.923,5988.86,7911.76,10134.23
2016-05-17,83.36,86.28,84.5,82.9,6833.14,1.2,1.44,83.094,87.38,91.044,5880.53,9390.71,10679.43
2016-05-16,80.5,83.67,83.3,80.0,6094.55,2.3,2.84,83.662,88.382,91.669,5250.78,10151.8,10958.83
2016-05-13,82.78,83.5,81.0,80.69,4689.39,-1.37,-1.66,84.602,89.227,92.499,5686.05,10425.8,11475.48
2016-05-12,82.49,83.0,82.37,79.5,5657.13,-1.93,-2.29,86.702,90.307,93.534,8405.04,10766.3,13345.56
2016-05-11,88.7,89.22,84.3,84.01,6128.42,-3.04,-3.48,89.606,91.16,95.066,9834.66,11035.79,14357.3
2016-05-10,87.88,88.86,87.34,87.1,3684.42,-0.66,-0.75,91.666,92.005,96.179,12900.9,11105.32,14960.49
2016-05-09,90.0,90.0,88.0,86.66,8270.88,-3.5,-3.83,93.102,92.427,97.385,15052.82,11603.16,15549.98
2016-05-06,96.91,96.99,91.5,91.5,18284.34,-5.39,-5.56,93.852,93.175,98.513,15165.55,11507.94,16199.33
2016-05-05,93.45,97.24,96.89,93.45,12805.23,2.29,2.42,93.912,93.548,99.081,13127.56,10569.31,15752.11
2016-05-04,93.0,96.39,94.6,91.0,21459.64,0.08,0.09,92.714,93.925,99.509,12236.92,12356.7,15717.13
2016-05-03,91.96,94.7,94.52,86.49,14444.03,2.77,3.02,92.344,94.708,100.054,9309.73,11968.15,15480.9
2016-04-29,91.0,95.58,91.75,90.41,8834.52,-0.05,-0.05,91.752,94.956,100.261,8153.5,11765.85,15547.77
2016-04-28,90.93,91.99,91.8,89.0,8094.39,0.9,0.99,92.498,95.771,100.421,7850.33,12525.16,15889.83
2016-04-27,93.0,93.74,90.9,90.6,8352.01,-1.85,-2.0,93.184,96.761,100.409,8011.06,15924.81,15956.16
2016-04-26,91.0,92.85,92.75,90.24,6823.69,1.19,1.3,95.136,98.971,100.176,12476.48,17678.81,15921.65
2016-04-25,95.48,95.5,91.56,90.52,8662.9,-3.92,-4.11,97.072,100.352,99.989,14626.56,18815.67,16154.57
2016-04-22,94.87,97.86,95.48,94.08,7318.65,0.25,0.26,98.16,102.343,99.984,15378.19,19496.79,16574.66
2016-04-21,98.6,100.62,95.23,95.01,8898.05,-5.43,-5.39,99.044,103.85,99.958,17200.0,20890.72,16779.09
2016-04-20,101.4,104.9,100.66,92.98,30679.1,-1.77,-1.73,100.338,104.613,99.512,23838.56,20934.9,16804.37
2016-04-19,97.2,102.52,102.43,97.16,17574.12,5.43,5.6,102.806,105.092,98.759,22881.14,19077.56,15728.67
2016-04-18,98.63,98.98,97.0,96.11,12421.04,-2.9,-2.9,103.632,105.399,97.892,23004.77,18993.66,15433.21
2016-04-15,100.01,102.0,99.9,98.0,16427.67,-1.8,-1.77,106.526,105.565,97.939,23615.38,19329.69,15591.75
2016-04-14,106.02,108.0,101.7,101.7,42090.89,-11.3,-10.0,108.656,105.071,97.83,24581.43,19254.5,15545.31
2016-04-13,107.63,114.96,113.0,104.91,25891.97,6.44,6.04,108.888,104.056,97.602,18031.24,15987.51,13983.8
2016-04-12,111.0,114.24,106.56,103.0,18192.27,-4.91,-4.41,107.378,101.381,96.64,15273.98,14164.5,13239.54
2016-04-11,112.0,112.88,111.47,107.58,15474.11,0.92,0.83,107.166,99.625,95.979,14982.55,13493.48,12909.36
2016-04-08,100.0,111.57,110.55,98.89,21257.93,7.69,7.48,104.604,97.625,94.872,15044.0,13652.54,12726.17
2016-04-07,104.5,106.0,102.86,101.65,9339.93,-2.59,-2.46,101.486,96.065,93.666,13927.56,12667.47,12069.88
2016-04-06,103.5,106.88,105.45,103.0,12105.65,-0.05,-0.05,99.224,94.411,92.9,13943.78,12673.83,12297.37
2016-04-05,98.46,107.78,105.5,97.28,16735.13,6.84,6.93,95.384,92.425,91.759,13055.01,12379.78,12314.8
2016-04-01,94.0,98.68,98.66,92.63,15781.37,3.7,3.9,92.084,90.385,90.385,12004.41,11872.77,11872.77
2016-03-31,92.6,98.2,94.96,92.02,15675.7,3.41,3.73,90.646,89.466,89.466,12261.07,11438.48,11438.48
2016-03-30,87.02,92.0,91.55,87.01,9421.03,5.3,6.14,90.644,88.779,88.779,11407.38,10908.83,10908.83
2016-03-29,87.95,89.88,86.25,85.69,7661.83,-2.75,-3.09,89.598,88.383,88.383,11403.88,11121.37,11121.37
2016-03-28,91.9,94.39,89.0,88.11,11482.14,-2.47,-2.7,89.466,88.738,88.738,11704.54,11697.96,11697.96
2016-03-25,97.79,97.79,91.47,90.6,17064.66,-3.48,-3.67,88.686,88.686,88.686,11741.12,11741.12,11741.12
2016-03-24,86.36,94.95,94.95,86.36,11407.26,8.63,10.0,87.99,87.99,87.99,10410.24,10410.24,10410.24
2016-03-23,84.36,86.8,86.32,84.35,9403.52,0.73,0.85,85.67,85.67,85.67,10077.9,10077.9,10077.9
2016-03-22,84.89,87.0,85.59,83.12,9165.11,0.49,0.58,85.345,85.345,85.345,10415.09,10415.09,10415.09
2016-03-21,85.0,87.28,85.1,83.8,11665.07,1.55,1.85,85.1,85.1,85.1,11665.07,11665.07,11665.07
